EIN,Name,City,State
522282166,MARYLAND ALLIANCE OF PUBLIC CHARTER SCHOOLS INC,BALTIMORE,MD
522128740,MARYLAND ASSEMBLY ON SCHOOL-BASED HEALTH CARE,BALTIMORE,MD
521355700,MARYLAND ASSOCIATION FOR ADULT COMMUNITY CONTINUING EDUCATION,LEONARDTOWN,MD
521330182,MARYLAND ASSOCIATION OF AREA AGENCIES ON AGING INC,PRNC FREDERCK,MD
521470623,MARYLAND ASSOCIATION OF COMMUNITY ACTION AGENCIES INC,SALISBURY,MD
521774900,MARYLAND ASSOCIATION OF COMMUNITY COLLEGES INC,ANNAPOLIS,MD
521933448,MARYLAND ASSOCIATION OF HISTORY MUSEUMS INC,ST MICHAELS,MD
510529065,MARYLAND BEVERAGE ASSOCIATION C D C INC,BALTIMORE,MD
526013547,MARYLAND BRANCH OF THE SHUT-IN SOCIETY OF BALTIMORE CITY INCORPOR,TOWSON,MD
521574874,MARYLAND CATTLEMENS ASSOCIATION INC,SYKESVILLE,MD
522113594,MARYLAND CENTER FOR ARTS & TECHNOLOGY INC,BALTIMORE,MD
271363698,MARYLAND CENTER FOR CONSTRUCTION EDUCATION & INNOVATION INC,TOWSON,MD
521035369,MARYLAND CHESS ASSOCIATION INC,TOWSON,MD
521398476,MARYLAND CHILD CARE ASSOCIATION INC,ANNAPOLIS,MD
520974910,MARYLAND CHILD SERVICES INC,LISBON,MD
521907037,MARYLAND COALITION AGAINST SEXUAL ASSAULT INC,SILVER SPRING,MD
522214361,MARYLAND COALITION OF FAMILIES FOR CHILDRENS MENTAL HEALTH INC,COLUMBIA,MD
260039920,MARYLAND COMMUNITY CONNECTION,LANHAM,MD
521488607,MARYLAND COMMUNITY FOUNDATION INC,BALTIMORE,MD
900605488,MARYLAND CONGRESS OF PARENTS & TEACHERS INC,ANNAPOLIS,MD
522266235,MARYLAND CONSUMER RIGHTS COALITION INC,BALTIMORE,MD
521823000,MARYLAND COUNCIL OF EQUESTRIAN THERAPIES INC,BOYDS,MD
521376744,MARYLAND CRIME VICTIMS RESOURCE CENTER INC,UPPR MARLBORO,MD
510508778,MARYLAND D C COLLABORATIVE FOR HEALTHCARE INFO TECHNOLOGY INC,BALTIMORE,MD
272871917,MARYLAND EDUCATIONAL CHESS ASSOCIATION-MECA-,LEXINGTON PARK,MD
521422408,MARYLAND EDUCATIONAL MEDIA ORGANIZATION INC,BALTIMORE,MD
522208129,MARYLAND EMERGENCY MANAGEMENT ASSOCIATION INCORPORATED,GAITHERSBURG,MD
521964330,MARYLAND ENSEMBLE THEATRE INC,FREDERICK,MD
320334022,MARYLAND ESTONIA EXCHANGE COUNCIL INC,ANNAPOLIS,MD
522076103,MARYLAND EXPRESS GIRLS FASTPITCH SOFTBALL ORGANIZATION,FREDERICK,MD
522276169,MARYLAND FAMILY ALLIANCE INC,ANNAPOLIS,MD
522046586,MARYLAND FAMILY CARE INC,BALTIMORE,MD
521486702,MARYLAND FAMILY NETWORK INC,BALTIMORE,MD
520895806,MARYLAND FEDERATION OF ART INC,ANNAPOLIS,MD
311576459,MARYLAND FIRE-RESCUE SERVICES,HVRE DE GRACE,MD
521135690,MARYLAND FOOD BANK INC,BALTIMORE,MD
522326534,MARYLAND FOUNDATION FOR KIPLIN HALL INC,BALTIMORE,MD
10565559,MARYLAND FRAGILE X RESOURCE GROUP INC,GAITHERSBURG,MD
521375669,MARYLAND GERONTOLOGICAL ASSOCIATION,WESTMINSTER,MD
521990847,MARYLAND HIGH SCHOOL THEATRE INC,SILVER SPRING,MD
520640624,MARYLAND HOUSE AND GARDEN PILGRIMAGE INC,BALTIMORE,MD
273681569,MARYLAND INFORMATION NETWORK 2-1-1 MARYLAND INC,BALTIMORE,MD
841703762,MARYLAND INSTITUTE OF LANGUAGE AND TECHNOLOGY INC,OXON HILL,MD
522317158,MARYLAND INTERNATIONAL DAY SCHOOL,FT WASHINGTON,MD
474398916,MARYLAND INTERNATIONAL DEVELOPMENT CENER INC,ROCKVILLE,MD
521387063,MARYLAND LAWYERS FOR THE ARTS INC,OWINGS MILLS,MD
320114354,MARYLAND MEP INC,COLUMBIA,MD
526075299,MARYLAND MUSIC EDUCATORS ASSOC INC,GLEN BURNIE,MD
521415629,MARYLAND NEIGHBORLY NETWORKS INCORPORATED,BERWYN HTS,MD
272123935,MARYLAND ORNITHOLOGICAL SOCIETY INC,CHESTERTOWN,MD
522318877,MARYLAND ORNITHOLOGICAL SOCIETY INC,HUNTINGTOWN,MD
262188491,MARYLAND PATIENT SAFETY CENTER,ELKRIDGE,MD
371571803,MARYLAND PERFORMING ARTS INSTITUTE INC,ARNOLD,MD
364544964,MARYLAND RUSH MONTGOMERY SOCCER ASSOCIATION INC,GAITHERSBURG,MD
204823117,MARYLAND SCHOOL FOR JEWISHEDUCATION INC,MONTGOMRY VLG,MD
520584118,MARYLAND SCHOOL FOR THE BLIND,BALTIMORE,MD
521103111,MARYLAND SERIES IN CONTEMPORARY ASIAN STUDIES INC,BALTIMORE,MD
522065377,MARYLAND SOUTH BASEBALL ASSOCIATION,DAVIDSONVILLE,MD
571221456,MARYLAND STATE ANIMAL RESPONSE TEAM INC,COLLEGE PARK,MD
521579040,MARYLAND STATE FAMILY CHILD CARE ASSOCIATION INCORPORATED,COLUMBIA,MD
810570116,MARYLAND STATE GAME AND FISH PROTECTIVE ASSOCIATION INC,NOTTINGHAM,MD
743092527,MARYLAND STATE NUMISMATIC ASSOCIATION INC,SILVER SPRING,MD
262223076,MARYLAND STREAM RESTORATION ASSOCIATION,UPPR MARLBORO,MD
452543361,MARYLAND STUDENT HOCKEY LEAGUE INC,LAUREL,MD
521275636,MARYLAND TABLE TENNIS ASSOCIATION INC,ELLICOTT CITY,MD
454929573,MARYLAND THUNDER,HUNTINGTOWN,MD
521299768,MARYLAND VETERINARY FOUNDATION,ANNAPOLIS,MD
271931058,MARYLAND WORKFORCE CORPORATION,BALTIMORE,MD
522129899,MARYLAND WORLD CLASS MANUFACTURING CONSORTIUM LTD,BALTIMORE,MD
521710341,MARYS CENTER INC,PASADENA,MD
262756584,MARYS FRIENDS INC,ELLICOTT CITY,MD
352220504,MARYS FUND FOUNDATION INC,TIMONIUM,MD
237309592,MASON DIXON HISTORICAL SOCIETY INC,WESTMINSTER,MD
461943837,MASON-DIXON ROLLER VIXENS INC,HAGERSTOWN,MD
530205786,MASONIC AND EASTERN STAR HOME OF THE DISTRICT OF COLUMBIA CHARITIES,CHEVY CHASE,MD
521598800,MASSEY H ROE YOUTH FOUNDATION INC,HAGERSTOWN,MD
352407493,MASSOK ENGLISH IMMERSION SCHOOL,BELTSVILLE,MD
203421924,MASTERS MATES & PILOTS DISASTER RELIEF FUND INC,LINTHICUM HTS,MD
43693292,MATT STOVER FOUNDATION INC,BALTIMORE,MD
421554170,MAURICE WATSON MINISTRIES INC,ODENTON,MD
272541827,MAXIM CHARITABLE FOUNDATION INC,COLUMBIA,MD
462226998,MAZZA FAMILY FOUNDATION,SILVER SPRING,MD
43681090,MBAITOLI-IKEDURU PEOPLES ASSOCIATION OF WASHINGTON D C INC,BOWIE,MD
520591694,MC DANIEL COLLEGE INC,WESTMINSTER,MD
521039239,MCC PTA EDUCATIONAL PROGRAMS INC,SILVER SPRING,MD
526048878,MCDONOUGH CHARITY SCHOOL,LA PLATA,MD
461546179,MCFA FOUNDATION INC,HAGERSTOWN,MD
521117092,MCLEAN SCHOOL OF MARYLAND INC,POTOMAC,MD
300020043,MEADOWBROOK FOUNDATION INC,CHEVY CHASE,MD
521985836,MEADOWWOOD II PRESERVATION CORPORATION,SILVER SPRING,MD
237451482,MEALS ON WHEELS OF CHEVERLY ECF GLADYS SPELLMAN NURSING QTR,CHEVERLY,MD
520948124,MEALS ON WHEELS OF WHEATON INC,KENSINGTON,MD
273487056,MEDGUINEA-USA INC,FREDERICK,MD
311788078,MEDICAL & HUMANE SERVICES FOUNDATION INC,LOTHIAN,MD
471139530,MEDICAL EDUCATION RESOURCES INITIATIVE FOR TEENS INC,BALTIMORE,MD
521061679,MEDSTAR SURGERY CENTER INC,CALVERTON,MD
521458516,MEDSTAR VNA HEALTHCARE INC,CALVERTON,MD
522218584,MEDSTAR-GEORGETOWN MEDICAL CENTER INC,COLUMBIA,MD
800696089,MEL DEVELOPMENT CENTER INC,TEMPLE HILLS,MD
263687982,MELWOOD PARKE FOUNDATION INC,UPPR MARLBORO,MD
